name_english,id
Chewy Ricecake Box,13551
Pastry Box,13552
Dungeon Teleport Scroll 5 Box,13553
Weapon Card Pet Egg Scroll,13558
Armor Card Pet Egg Scroll,13559
Helmet Card Pet Egg Scroll,13560
Garment Card Pet Egg Scroll,13561
Shield Card Pet Egg Scroll,13562
Shoes Card Pet Egg Scroll,13563
Accessory Card Pet Egg Scroll,13564
PVP Teleport Scroll Box,13569
Giant Fly Wing 50 Box,13570
Giant Fly Wing 100 Box,13571
Hwergelmir's Tonic 30 Box,13572
Hwergelmir's Tonic 50 Box,13573
Nine Tail Dish 30 Box,13574
Nine Tail Dish 50 Box,13575
Increase Agility Scroll 30 Box,13576
Increase Agility Scroll 50 Box,13577
Stew of Immortality 30 Box,13578
Stew of Immortality 50 Box,13579
Life Insurrance 30 Box,13580
Life Insurrance 50 Box,13581
Convex Mirror 5 Box,13582
Convex Mirror 30 Box,13583
Blessing Scroll 30 Box,13584
Blessing Scroll 50 Box,13585
Adrenaline Rush Scroll 30 Box,13586
Adrenaline Rush Scroll 50 Box,13587
Assumptio Scroll 30 Box,13588
Assumptio Scroll 50 Box,13589
Aspersio Scroll 30 Box,13590
Aspersio Scroll 50 Box,13591
Steamed Scorpion 30 Box,13592
Steamed Scorpion 50 Box,13593
Wind Walk Scroll 30 Box,13594
Wind Walk Scroll 50 Box,13595
Dragon Breath Cocktail 30 Box,13596
Dragon Breath Cocktail 50 Box,13597
Field Manual Box,13598
Field Manual 5 Box,13599
Token of Siegfried 5 Box,13600
Token of Siegfried 20 Box,13601
Kafra Card 30 Box,13602
Kafra Card 50 Box,13603
Steamed Tongue 30 Box,13604
Steamed Tongue 50 Box,13605
Bubble Gum 5 Box,13607
Megaphone 5 Box,13609
Enriched Elunium 5 Box,13610
Enriched Oridecon 5 Box,13611
Arrest Handcuffs Box,13612
Super Pet Egg Box 1,13613
Super Pet Egg Box 2,13614
Super Pet Egg Box 3,13615
Super Pet Egg Box 4,13616
Super Pet Egg 1,13617
Super Pet Egg 2,13618
Super Pet Egg 3,13619
Super Pet Egg 4,13620
Greed Scroll 30 Box,13621
Greed Scroll 50 Box,13622
Greed Scroll 100 Box,13623
Evasion Scroll Box,13624
Concentration Scroll Box,13625
Super Card Pet Egg Box 1,13626
Super Card Pet Egg Box 2,13627
Super Card Pet Egg Box 3,13628
Super Card Pet Egg Box 4,13629
Super Card Pet Egg 1,13630
Super Card Pet Egg 2,13631
Super Card Pet Egg 3,13632
Super Card Pet Egg 4,13633
1 Hour Package Vol. 1,13634
1 Hour Package Vol. 2,13635
1 Hour Package Vol. 3,13636
1 Hour Package Vol. 4,13637
1 Hour Package Vol. 5,13638
1 Hour Package Vol. 6,13639
2 Hour Package Vol. 1,13640
2 Hour Package Vol. 2,13641
2 Hour Package Vol. 3,13642
2 Hour Package Vol. 4,13643
2 Hour Package Vol. 5,13644
2 Hour Package Vol. 6,13645
Refined Infiltrator Box,13646
Refined Muramasa Box,13647
Refined Excalibur Box,13648
Refined Combat Knife Box,13649
Refined Dagger of Counter Box,13650
Refined Kaiser Knuckle Box,13651
Refined Pole Axe Box,13652
Refined Mighty Staff Box,13653
Refined Light Epsilon Box,13654
Refined Ballista Box,13655
Refined Sage's Diary Box,13656
Refined Ashura Box,13657
Refined Apple of Archer Box,13658
Refined Bunny Band Box,13659
Refined Sakkat Box,13660
Refined Grand Circlet Box,13661
Refined Elven Ears Box,13662
Refined Romantic Flower Box,13663
Refined Critical Ring Box,13664
Refined Earring Box,13665
Refined Ring Box,13666
Refined Necklace Box,13667
Refined Glove Box,13668
Refined Brooch Box,13669
Refined Rosary Box,13670
Refined Safety Ring Box,13671
Refined Vesper Core 01 Box,13672
Refined Vesper Core 02 Box,13673
Refined Vesper Core 03 Box,13674
Refined Vesper Core 04 Box,13675
Refined Majestic Goat Box,13677
Refined Executioner Box,13679
Refined Tomahawk Box,13681
Refined Rudra Bow Box,13682
Refined Cutlus Box,13683
Refined Solar Sword Box,13684
Refined Moonlight Dagger Box,13687
Refined Wrench Box,13688
Bok Choy Box,13689
Green Maiden Cake Box,13690
Freya's Clothes Box,13691
Freya's Boots Box,13692
Freya's Manteau Box,13693
Freya's Crown Box,13694
Field Manual 25% Box,13695
Field Manual 100% Box,13696
Blessing Scroll 10 Box,13697
Increase Agility Scroll 10 Box,13698
Wind Walk Scroll 10 Box,13699
Adrenaline Rush Scroll 10 Box,13700
Pet Egg Scroll 12,13701
Pet Egg Scroll 13,13702
Pet Egg Scroll 14,13703
Super Pet Egg 5,13704
Super Pet Egg 6,13705
Super Pet Egg 7,13706
Super Pet Egg 8,13707
Pet Egg Scroll E,13708
BRO Package Box,13709
Gym Pass Box,13710
Small Life Potion 10 Box,13711
Small Life Potion 30 Box,13712
Small Life Potion 50 Box,13713
Medium Life Potion 10 Box,13714
Medium Life Potion 30 Box,13715
Medium Life Potion 50 Box,13716
Abrasive 5 Box,13717
Abrasive 10 Box,13718
Regeneration Potion 5 Box,13719
Regeneration 10 Box,13720
Dungeon Teleport Scroll 10 Box,13721
Peco Peco Hairband Box,13722
Red Glasses Box,13723
Whisper Mask Box,13724
Ramen Hat Box,13725
Golden Box,13726
Silver Box,13727
Golden Key 1 Box,13728
Golden Key 5 Box,13729
Silver Key 1 Box,13730
Silver Key 5 Box,13731
Glass of Illusion 5 Box,13738
Glass of Illusion 10 Box,13739
Shadow Armor Scroll 5 Box,13740
Shadow Armor Scroll 10 Box,13741
Shadow Armor Scroll 30 Box,13742
Holy Armor Scroll 5 Box,13743
Holy Armor Scroll 10 Box,13744
Holy Armor Scroll 30 Box,13745
Small Defense Potion 10 Box,13746
Small Defense Potion 30 Box,13747
Small Defense Potion 50 Box,13748
Big Defense Potion 10 Box,13749
Big Defense Potion 30 Box,13750
Big Defense Potion 50 Box,13751
Small Magic Defense Potion 10 Box,13752
Small Magic Defense Potion 30 Box,13753
Small Magic Defense Potion 50 Box,13754
Big Magic Defense Potion 10 Box,13755
Big Magic Defense Potion 30 Box,13756
Big Magic Defense Potion 50 Box,13757
Field Manual 300% Box,13758
Honey Box,13760
Empty Bottle Box,13761
Coin Box,13763
Beginner's Field Manual 5 Box,13764
Certificate Box,13765
Refined Nagan Box,13766
Refined Brocca Box,13767
Refined Survivor's Rod Box,13768
Refined Quadrille Box,13769
Refined Great Axe Box,13770
Refined Bloody Roar Box,13771
Refined Hardcover Book Box,13772
Refined Fireblend Box,13773
Refined Immaterial Sword Box,13774
Refined Unholy Touch Box,13775
Refined Survivor's Manteau Box,13776
Refined Masquerade Box,13777
Refined Helmet of Orc Hero Box,13778
Refined Wing of Diablo Box,13779
Refined Dark Blinder Box,13780
Refined Corsair Box,13782
Refined Bloodied Shackle Ball Box,13783
Refined Spiritual Ring Box,13784
I Love You Firecracker Box,13804
Whiteday Firecracker Box,13805
Valentine's Day Firecracker Box,13806
Birthday Firecracker Box,13807
Xmas Firecracker Box,13808
Blue Gemstone Box,13809
Blue Potion Box,13810
Food Box Vol 1,13811
Food Box Vol 2,13812
Food Box Vol 3,13813
Healing Box,13814
Knife Goblin Taming Box,13815
Flail Goblin Taming Box,13816
Hammer Goblin Taming Box,13817
Red Deleter Taming Box,13818
Diabolic Taming Box,13819
Wanderer Taming Box,13820
Green Apple Box,13821
Barbeque Box,13822
Meat Skewer Box,13823
Spirit Liquor Box,13824
Power Box 1,13826
Power Box 2,13827
Resist Box 1,13828
Resist Box 2,13829
Stat Boost 1,13830
Stat Boost 2,13831
Stat Boost 3,13832
Stat Boost 4,13833
Dungeon Teleport Scroll II 5 Box,13834
Dungeon Teleport Scroll II 10 Box,13835
Steamed Desert Scorpions Box,13837
Cooked Nine Tail Box,13840
Immortal Stew Box,13841
Payment Statement for Kafra Employee Box,13842
Heroic Stone Box,13844
Mystery Travel Sack A,13845
Mystery Travel Sack B,13846
Mystery Travel Sack C,13847
Mystery Travel Sack D,13848
Yellow Butterfly Wing 5 Box,13849
Yellow Butterfly Wing Box,13850
Green Butterfly Wing 5 Box,13851
Green Butterfly Wing Box,13852
Red Butterfly Wing 5 Box,13853
Red Butterfly Wing Box,13854
Blue Butterfly Wing 5 Box,13855
Blue Butterfly Wing Box,13856
Candy 5 Box,13857
Candy 10 Box,13858
Directive Envelope A,13859
Directive Envelope B,13860
Small Field Manual Box,13861
Trial Box,13862
Repair Weapon Scroll 10 Box,13863
Flying Angel Box,13866
Neko Mimi Box,13867
Moonlight Flower Hat Box,13868
Baby Chick Hat Box,13869
Beauty Gift Certificate Box,13870
Mage Card Box,13871
Acolyte Card Box,13872
Archer Card Box,13873
Swordman Card Box,13874
Thief Card Box,13875
Merchant Card Box,13876
Clock Tower Card Box,13877
Geffenia Card Box,13878
Owl Card Box,13879
Ghost Card Box,13880
Nightmare Card Box,13881
Curse Card Box,13882
Sleep Card Box,13883
Freeze Card Box,13884
Stun Card Box,13885
Silence Card Box,13886
Blind Card Box,13887
Chaos Card Box,13888
Fire Converter Box,13891
Water Converter Box,13892
Wind Converter Box,13893
Earth Converter Box,13894
Starter Pack,13895
Mimic Summoning 5 Box,13896
Disguise Summoning 5 Box,13897
Alice Summoning 5 Box,13898
Mimic Summoning 10 Box,13899
Disguise Summoning 10 Box,13900
Alice Summoning 10 Box,13901
Fish Head Hat Box,13902
Santa Poring Box,13903
Bell Ribbon Box,13904
XM Hardcore Set Box,13905
XM Kitty Set Box,13906
XM Softcore Set Box,13907
XM Deviruchi Set Box,13908
MVP Hunting Box,13909
XM Brewing Set Box,13910
Christmas Pet Scroll,13911
Party Blessing 10 Scroll Box,13912
Party Increase Agi 10 Scroll Box,13913
Party Assumptio 5 Scroll Box,13914
Love Angel Magic Powder Box,13915
Squirrel Magic Powder Box,13916
Gogo Magic Powder Box,13917
Crusader Card Box,13926
Alchemist Card Box,13927
Rogue Card Box,13928
Bard Dancer Card Box,13929
Sage card box,13930
Monk Card Box,13931
Sylph Box,13932
Undine Box,13933
Salamander Box,13934
Soul Box,13935
Gnome Box,13936
Robo Eye Box,13937
Maiden's Twin Ribbon Box,13938
WoE Teleport Scroll 100 Box,13940
Taiwan Valentine Scroll,13941
Love Angel Magic Powder Box 30 Days,13942
Squirrel Magic Powder Box 30 Days,13943
Gogo Magic Powder Box 30 Days,13944
Brazil Swordsman Package,13945
Brazil Magician Package,13946
Brazil Acolyte Package,13947
Brazil Archer package,13948
Brazil Merchant Package,13949
Brazil Thief Package,13950
Western Outlaw Box,13951
Lever Action Rifle Box,13952
All In One Ring Box,13953
Spiritual Tunic Box,13954
Recuvative Armor Box,13955
Shell Of Resistance Box,13956
Silf Manteau Box,13957
Refresh Shoes Box,13958
Crunch Toast Box,13959
Identification Box,13960
Mochi Box,13961
Defolty Doll Hat Box,13962
Glaris Doll Hat Box,13963
Sorin Doll Hat Box,13964
Tailring Doll Hat Box,13965
Vinit Doll Hat Box,13966
W Doll Hat Box,13967
Iron Box,13970
Coal Box,13972
Poison Bottle Box,13973
Fisherman Scroll,13974
Diary Magic Powder Box,13975
Mini Heart Magic Powder Box,13976
Freshman Magic Powder Box,13977
Kid Magic Powder Box,13978
Magic Magic Powder Box,13979
JJangu Magic Powder Box,13980
Diary Magic Powder Box 30 Days,13981
Mini Heart Magic Powder Box 30 Days,13982
Freshman Magic Powder Box 30 Days,13983
Kid Magic Powder Box 30 Days,13984
Magic Magic Powder Box 30 Days,13985
JJangu Magic Powder Box 30 Days,13986
Rough Oridecon 5 Box,13987
Rough Oridecon 50 Box,13988
Acid Bomb 10 Box,13989
JOB Battle Manual Box,13990
Tiger Mask Box,13991
Pussy Cat Bell Box,13992
Alice Hat Box,13993
Speed Potion 5 Box,13994
Speed Potion 10 Box,13995
Big Bun 100 Box,13996
Big Bun 500 Box,13997
Giant Fly Wing 500 Box,13998
Pill 100 Box,13999
Pill 500 Box,14000
Recruit Siege Supply Box,14001
Veteran Siege Supply Box,14002
Elite Siege Supply Box,14003
Poison Bottle 10 Box,14004
Poison Bottle 5 Box,14005
Evolved Drooping Cat Box,14006
Evolved Rabbits Headband Box,14007
Evolved Helmet Of Orc Hero Box,14008
Squillroll Magic Powder Box,14010
Squillroll Magic Powder Box 30 Days,14013
SantaPoring Cap Box,14028
Alice Summoning 10 Box),14035
New Style Box,14036
Little Angel Doll Box,14053
Poring 3 Hats Box,14054
Wine Glass of Illusion 5 Box,14074
Scroll of Shadow Armor 5 Box,14076
Scroll of Shadow Armor 10 Box,14077
Scroll of Shadow Armor 30 Box,14078
Scroll of Holy Armor 5 Box,14079
Scroll of Holy Armor 10 Box,14080
Scroll of Holy Armor 30 Box,14081
Small Physical Defense Potion 30 Box,14083
Small Physical Defense Potion 50 Box,14084
Large Physical Defense Potion 30 Box,14086
Large Physical Defense Potion 50 Box,14087
Small Magical Defense Potion 30 Box,14089
Small Magical Defense Potion 50 Box,14090
Large Magical Defense Potion 30 Box,14092
Large Magical Defense Potion 50 Box,14093
Gym Membership Card Box,14103
Large Life Potion 30 Box,14108
Large Life Potion 50 Box,14109
Regeneration Potion 10 Box,14113
Counter Dagger Box,14119
Vigorgra Box1,14144
Vigorgra Box2,14145
Vigorgra Box3,14146
Vigorgra Box4,14147
Vigorgra Box5,14148
Vigorgra Box6,14149
Vigorgra Box7,14150
Vigorgra Box8,14151
Start your Journey Pack,14152
Siege Mode Pack,14153
1 Hour Survival Pack,14154
Weekend Hunting Pack,14155
Megaphone 10 Box,14175
Lv10 Blessing Scroll Box 50,14194
Lv5 Assumptio Scroll Box 50,14198
Battle Manual 5 Box,14208
Mystical Amplification Scroll 10 Box,14221
Mystical Amplification Scroll 30 Box,14222
Mystical Amplification Scroll 50 Box,14223
Quagmire Scroll 10 Box,14224
Quagmire Scroll 30 Box,14225
Quagmire Scroll 50 Box,14226
Healing Staff Box,14227
Yggdrasil Berry 10 Box,14232
Dead Branch 10 Box,14233
Dead Branch 25 Box,14234
Field Manual 2 Box,14235
Steamed Tongue 20 Box,14236
Steamed Desert Scorpions Box(20),14237
Immortal Stew 20 Box,14238
Dragon Breath Cocktail 20 Box,14239
Hwergelmir's Tonic 20 Box,14240
Nine Tail Dish 20 Box,14241
Beholder Ring Box,14242
Hallow Ring Box,14243
Clamorous Ring Box,14244
Chemical Ring Box,14245
Insecticide Ring Box,14246
Fisher Ring Box,14247
Decussate Ring Box,14248
Bloody Ring Box,14249
Satanic Ring Box,14250
Dragon Ring Box,14251
Beholder Ring Box II,14252
Hallow Ring Box II,14253
Clamorous Ring Box II,14254
Chemical Ring Box II,14255
Insecticide Ring Box II,14256
Fisher Ring Box II,14257
Decussate Ring Box II,14258
Bloody Ring Box II,14259
Satanic Ring Box II,14260
Dragon Ring Box II,14261
Mini_Heart_Magic Powder Box,14269
Emperium Box,14282
Written Oath Of Marriage Box,14283
Barricade Repair Kit,14287
Guardian Stone Repair Kit,14288
New Clothing Dye Coupon Box,14289
Original Clothing Dye Coupon Box,14290
Clothing Dye Coupon Box,14291
Clothing Dye Coupon Box II,14292
Angel Scroll,14296
Devil Scroll,14297
Mask Of Ifrit Box,14300
Ears Of Ifrit Box,14301
Scuba Mask Box,14304
Phreeoni Scroll Box,14314
Ghostring Scroll Box,14315
July7 Scroll,14316
Bacsojin Scroll,14317
Spiked Scarf Box,14343
Rainbow Scarf Box,14344
Animal Scroll,14345
Mental Potion 20 Box,14349
Mental Potion 50 Box,14350
Tyr's Blessing 20 Box,14351
Tyr's Blessing 50 Box,14352
Heart Scroll,14363
Celestial Axe Box,14375
Angeling Potion Box,14376
Scream Megaphone Box,14377
Anubis Hat Box,14380
Universal Amulet Box,14393
New Year Scroll,14408
Dice Hat Box,14440
King Tiger Doll Hat Box,14441
Pirate's Pride Box,14447
Necromancer's Hood Box,14448
Magic Rabbit Hat Box,14459
RO 5th Wedding Anniversary Box,14460
Ashura Fairy Hat Box,14461
Valentine's Emblem Box,14466
Ox Tail Egg,14469
Life Insurrance Certificate,14500
Zeny Pet Egg Scroll,14508
Light Concentration Potion,14509
Light Awakening Potion,14510
Light Berserk Potion,14511
Meteor Storm Scroll,14512
Storm Gust Scroll,14513
Lord of Vermilion Scroll,14514
Lex Aeterna Scroll,14515
Magnificat Scroll,14516
Chemical Protection Helm Scroll,14517
Chemical Protection Shield Scrol,14518
Chemical Protection Armor Scroll,14519
Chemical Protection Weapon Scroll,14520
Repair Weapon Scroll,14521
Big Bun,14522
Pill,14523
Superb Fish Slice,14524
Chewy Ricecake,14525
Oriental Pastry,14526
Dungeon Teleport Scroll,14527
PVP Teleport Scroll,14528
Greed Scroll,14529
Evasion Scroll,14530
Concentration Scroll,14531
Field Manual 25%,14532
Field Manual 100%,14533
Small Life Potion,14534
Medium Life Potion,14535
Abrasive,14536
Regeneration Potion,14537
Glass of Illusion,14538
Shadow Armor Scroll,14539
Holy Armor Scroll,14540
Small Defense Potion,14541
Big Defense Potion,14542
Small Magic Defense Potion,14543
Big Magic Defense Potion,14544
Field Manual 300%,14545
I Love You Firecracker,14546
Whiteday Firecracker,14547
Valentine's Day Firecracker,14548
Birthday Firecracker,14549
Xmas Firecracker,14550
Knife Goblin Ring,14569
Flail Goblin Ring,14570
Hammer Goblin Ring,14571
Holy Marble,14572
Red Burning Stone,14573
Vagabond's Skull,14574
Dungeon Teleport Scroll II,14581
Jumping Candy,14586
Equipment Repair Spell Book,14587
Party Blessing 10 Scroll,14588
Party Increase Agi 10 Scroll,14589
Party Assumptio 5 Scroll,14590
WoE Teleport Scroll,14591
JOB Battle Manual,14592
Mystical Amplification Scroll,14593
Quagmire Scroll,14594
Unsealed Magic Spell,14595
Pierre's Treasure Box,14596
Phreeoni Scroll,14597
Ghostring Scroll,14598
Mental Potion,14600
Tyr's Blessing,14601
Tao Gunka Scroll,14602
Mistress Scroll,14603
Orc Hero Scroll,14604
Orc Lord Scroll,14605
Luxurious Western Food,14607
Manchu-Han Imperial Feast,14608
Spoiled Cuisine,14609
Bone Plate,15000
Erde,16000
Red Square Bag,16001
Pile Bunker S,16030
Pile Bunker P,16031
Pile Bunker T,16032
Frog King Hat Box,16134
Satanic Bone Helm Box,16135
Dragon Arhat Mask Box,16247
Tiger Arhat Mask Box,16248
Buddah Scroll,16257
HD Bradium 5 Box,16258
HD Carnium 5 Box,16259
HD Bradium 10 Box,16260
HD Carnium 10 Box,16261
Evil Incarnation,16304
Tw Aug Scroll,16371
HD Oridecon 5 Box,16393
HD Oridecon 10 Box,16394
HD Elunium 5 Box,16395
HD Elunium 10 Box,16396
Red Wing Hat Box,16461
Pr Reset Stone Box,16555
Universal Catalog Gold 10 Box,16677
Universal Catalog Gold 50 Box,16678
HD Oridecon 50 Box,17104
HD Elunium 50 Box,17105
Cannon Ball,18000
Holy Cannon Ball,18001
Dark Cannon Ball,18002
Soul Cannon Ball,18003
Iron Cannon Ball,18004
Shooting Star,18100
Cheer Scarf6,18500
Cheer Scarf8,18501
Cheer Scarf10,18502
Small Devil Horns,18503
Umbala Spirit,18505
Hattah Black,18506
Skull Cap,18539
Horn of Ancient,18595
Sprout Hat,18596
Mercury Riser,18597
Cat Ear Beret,18600
White Musang Hat,18612
Black Musang Hat,18613
Heart Eyepatch,18620
Witch's Pumpkin Hat,18656
T Mr Smile,19500
T Spinx Helm,19501
T Sunglasses,19504
T Cigarette,19505
T Valkyrie Feather Band,19506
Clear Sun,19507
Gift Buff Set,22777
